mpn_match,MPN,Title,Images,category,url,description,status
SHC1056,SHC1056,"Kellems Wire Management, Cord Connectors, Straight Male, .88-1.00"", 1 1/2"", Aluminum",https://hubbellcdn.com/prodimage1200/WBP_SHC1059_PRODIMAGE_1200.jpg,"[['Cord Connectors'], []]",/hubbell/en/p/179222?queryID=8058d2cadc2a01d435365e173d0a2df0&indexName=Products,"Kellems Wire Management, Cord Connectors, Straight Male, .88-1.00"", 1 1/2"", Aluminum",[]
SS5C,SS5C,Title not found,https://hubbellcdn.com/prodimage1200/WBP_SS5C_PRODIMAGE_1200.jpg,"[['Metallic Wallplates'], ['Metallic Wallplates']]",url not found,"Wallplates and Boxes, Metallic Plates, 5- Gang, 5) Toggle Openings, Standard Size, Stainless Steel, Engraved ""347V AC""",[]
HBLSI305SGY,HBLSI305SGY,"MULTI-CONNECT System, Face Plate, Screw Mount, SIEMON, Gray",https://hubbellcdn.com/prodimage1200/WBP_HBLSI305SGY_PRODIMAGE_1200.jpg,"[[], []]",/hubbell/en/p/2184744?queryID=8928dfaaa794b43ff9dcd453f754bab0&indexName=Products,"MULTI-CONNECT Face Plate, Screw Mount, SIEMON",['DISCONTINUED']
HJ1001GPK25,HJ1001GPK25,"Kellems Wire Management, Cord Connectors, Junior, .08-.14"", 1/4"" NPT, Gray",https://hubbellcdn.com/prodimage1200/WBP_HJ1058GPK25_PRODIMAGE_1200.jpg,"[['Cord Connectors'], []]",/hubbell/en/p/166625?queryID=8316addd0e1b21c816c3e9b22ae1b454&indexName=Products,"Kellems Wire Management, Cord Connectors, Junior, .08-.14"", 1/4"" NPT, Gray",[]
HBLTL318BK,HBLTL318BK,"Floor Boxes, MULTI-CONNECT System, Face Plate, Snap Mount, 1.39"" Opening, Black",https://hubbellcdn.com/prodimage1200/WBP_HBLTL318BK_PRODIMAGE_1200.jpg,"[['Brackets', ''], ['Brackets']]",/hubbell/en/p/2184769?queryID=c575a209adbefc4ae5991690b82c401f&indexName=Products,"Floor Boxes, MULTI-CONNECT System, Face Plate, Snap Mount, 1.39"" Opening, Black",['DISCONTINUED']
074M20010,074M20010,"Kellems Wire Management, Deluxe Cord Grips, Straight Metric Male, M20 Thread",https://hubbellcdn.com/prodimage1200/WBP_074M251247_PRODIMAGE_1200.jpg,"[['Strain Relief Grips'], []]",/hubbell/en/p/164635?queryID=8c45c8619996eafdc32bf2e3a7530744&indexName=Products,"Kellems Wire Management, Deluxe Cord Grips, Straight Metric Male, M20 Thread",[]
HBLPA308SWA,HBLPA308SWA,"MULTI-CONNECT System, Face Plate, Screw Mount, PANDUIT, White",https://hubbellcdn.com/prodimage1200/WBP_HBLPA308SWA_PRODIMAGE_1200.jpg,"[[], []]",/hubbell/en/p/2184708?queryID=d039da89d54a37f002327652f22d9d0c&indexName=Products,"MULTI-CONNECT Face Plate, Screw Mount, PANDUIT",['DISCONTINUED']
SHC2036CR,SHC2036CR,"Kellems Wire Management, Cord Connectors, Straight Male, .50-.63"", 3/4"", Nylon",https://hubbellcdn.com/prodimage1200/WBP_SHC2036CR_PRODIMAGE_1200.jpg,"[['Cord Connectors'], ['Cord Connectors', '']]",/hubbell/en/p/172596?queryID=6cbeeea8aa19d21ed0b075522a1aba0e&indexName=Products,"Kellems Wire Management, Cord Connectors, Straight Male, .50-.63"", 3/4"", Nylon",[]
HBLLT309WA,HBLLT309WA,"MULTI-CONNECT System, Face Plate, Snap- In, LUCENT, White",https://hubbellcdn.com/prodimage1200/WBP_HBLLT309WA_PRODIMAGE_1200.jpg,"[[], []]",/hubbell/en/p/2184676?queryID=de67454b5e3e6b29a87d6b9399ca03c3&indexName=Products,"MULTI-CONNECT Face Plate, Snap-In, LUCENT",['DISCONTINUED']
HBLSI305WA,HBLSI305WA,"MULTI-CONNECT System, Face Plate, Snap- In, PANDUIT, White",https://hubbellcdn.com/prodimage1200/WBP_HBLSI305WA_PRODIMAGE_1200.jpg,"[[], []]",/hubbell/en/p/2184747?queryID=df08a0cd89e58882417ce77d6c4c6829&indexName=Products,"MULTI-CONNECT System, Face Plate, Snap- In, PANDUIT, White",[]
NP1AL,NP1AL,"Wallplates and Box Covers, Wallplate, Nylon, 1-Gang, 1) Toggle, Almond",https://hubbellcdn.com/prodimage1200/WBP_NP1AL_PRODIMAGE_1200.jpg,"[['Nonmetallic Wallplates', ''], ['Nylon Wall Plates']]",/hubbell/en/p/2182039?queryID=24c1e00039ae260919db5749f14784a0&indexName=Products,"1-Gang Wallplate, One Toggle",['DISCONTINUED']
NP23AL,NP23AL,"Wallplates and Box Covers, Wallplate, Nylon, 2-Gang, 2) Blank, Box Mount, Almond",https://hubbellcdn.com/prodimage1200/WBP_NP23AL_PRODIMAGE_1200.jpg,"[['Nonmetallic Wallplates', ''], ['Nylon Wall Plates']]",/hubbell/en/p/2182069?queryID=a5d5205a32f45fa9e5519d9151766643&indexName=Products,"Double Wallplate, Two Blank, Box Mount",['DISCONTINUED']
NPJ8AL,NPJ8AL,"Wallplates and Box Covers, Wallplate, Nylon, Mid-Sized, 1-Gang, 1) Duplex, Almond",https://hubbellcdn.com/prodimage1200/WBP_NP8AL_PRODIMAGE_1200.jpg,"[['Nonmetallic Wallplates', ''], ['Nylon Wall Plates']]",/hubbell/en/p/2182429?queryID=89c2f7e36023d6eaa8edd7dba783f0fa&indexName=Products,"1-Gang Mid-Size Wallplate, One Duplex",['DISCONTINUED']
SHC1035SS,SHC1035SS,"Kellems Wire Management, Cord Connectors, Straight Male, .38-.50"", 3/4"", Stainless Steel",https://hubbellcdn.com/prodimage1200/WBP_SHC1035SS_PRODIMAGE_1200.jpg,"[['Cord Connectors'], []]",/hubbell/en/p/176316?queryID=9a0f5b00aa8d62665b720f1d7db67f74&indexName=Products,"Kellems Wire Management, Cord Connectors, Straight Male, .38-.50"", 3/4"", Stainless Steel",[]
H300,H300,Title not found,https://hubbellcdn.com/prodimage1200/WBP_H075_PRODIMAGE_1200.jpg,"[['Liquidtight Fittings'], ['Cutting Tools']]",url not found,"Kellems Wire Management, Liquidtight System, Straight Male Liquid Tight Connector, 3"", Steel, Non-Insulated",[]
HBLTL318WA,HBLTL318WA,"Floor Boxes, MULTI-CONNECT System, Face Plate, Snap Mount, 1.39"" Opening, White",https://hubbellcdn.com/prodimage1200/WBP_HBLTL318WA_PRODIMAGE_1200.jpg,"[[], []]",/hubbell/en/p/2184776?queryID=b1a6ca87b42d4332fff4f9a77033c219&indexName=Products,"Floor Boxes, MULTI-CONNECT System, Face Plate, Snap Mount, 1.39"" Opening, White",['DISCONTINUED']
FHC1033,FHC1033,"Kellems Wire Management, Cord Connectors, Straight Female .38-.50"", 3/4"", Aluminum",https://hubbellcdn.com/prodimage1200/WBP_FHC1043_PRODIMAGE_1200.jpg,"[['Cord Connectors'], []]",/hubbell/en/p/160955?queryID=67264f436a74798bc6056885187c666e&indexName=Products,"Kellems Wire Management, Cord Connectors, Straight Female .38-.50"", 3/4"", Aluminum",[]
H038,H038,Title not found,https://hubbellcdn.com/prodimage1200/WBP_H038_PRODIMAGE_1200.jpg,"[['Liquidtight Fittings'], ['Cutting Tools']]",url not found,"Kellems Wire Management, Liquidtight System, Straight Male Liquid Tight Connector, 3/8"", Steel, Non-Insulated",[]
HJ1042BPK25,HJ1042BPK25,"Kellems Wire Management, Cord Connectors, Junior with Spiral, .38""-.44"", 1/2"", Black",https://hubbellcdn.com/prodimage1200/WBP_HJ1040BPK25_PRODIMAGE_1200.jpg,"[['Cord Connectors'], []]",/hubbell/en/p/168661?queryID=6e36fd393dc95ac7346c6a0d3b7bbd11&indexName=Products,"Kellems Wire Management, Cord Connectors, Junior with Spiral, .38""-.44"", 1/2"", Black",[]
HS1003BPK25,HS1003BPK25,"Kellems Wire Management, Cord Connectors, Junior, SNAP-IN, .30-.36"", Black",https://hubbellcdn.com/prodimage1200/WBP_HS1002BPK25_PRODIMAGE_1200.jpg,"[['Cord Connectors'], []]",/hubbell/en/p/178331?queryID=96eca19f08b86be953f97a90acb0ff86&indexName=Products,"Kellems Wire Management, Cord Connectors, Junior, SNAP-IN, .30-.36"", Black",[]
RCW4I,RCW4I,"Wall Plates, Snap-On, 4-Gang, 4) Decorator Opening, Ivory",https://hubbellcdn.com/prodimage1200/WBP_RCW4I_PRODIMAGE_1200.jpg,"[['Nonmetallic Wallplates', ''], ['Nylon Wall Plates']]",/hubbell/en/p/2182578?queryID=bf0f6adc27b5111b3a83e236cc88b916&indexName=Products,"Wall Plates, Snap-On, 4-Gang, 4) Decorator Opening, Ivory",['DISCONTINUED']
HBLPA308SGY,HBLPA308SGY,"Floor and Wall Boxes, MULTI-CONNECT System, Face Plate, Screw Mount, Panduit, Gray",https://hubbellcdn.com/prodimage1200/WBP_HBLPA308SGY_PRODIMAGE_1200.jpg,"[[], []]",/hubbell/en/p/2184706?queryID=676ce2a6c2e6dce4b58e2acb0685dd31&indexName=Products,"MULTI-CONNECT Face Plate, Screw Mount, Panduit",['DISCONTINUED']
HBLST302BK,HBLST302BK,"Floor and Wall Boxes, MULTI-CONNECT System, Face Plate, Snap-In, Duplex, Black",https://hubbellcdn.com/prodimage1200/WBP_HBLST302BK_PRODIMAGE_1200.jpg,"[['In Floor'], []]",/hubbell/en/p/2184756?queryID=9067fc126ea9ffcbc446a27f5c595639&indexName=Products,"MULTI-CONNECT Face Plate, Snap-In, Duplex",['DISCONTINUED']
HBLTO310SBK,HBLTO310SBK,"MULTI-CONNECT System, Face Plate, Screw Mount, Toggle, Black",https://hubbellcdn.com/prodimage1200/WBP_HBLTO310SBK_PRODIMAGE_1200.jpg,"[[], []]",/hubbell/en/p/2184783?queryID=490b20633d489b008dcd5035cbf571e3&indexName=Products,"MULTI-CONNECT Face Plate, Screw Mount, Toggle",['DISCONTINUED']
074PG29025,074PG29025,"Kellems Wire Management, Deluxe Cord Grips, Straight Male, .875-1.000"", PG29 with Mesh",https://hubbellcdn.com/prodimage1200/WBP_074M251247_PRODIMAGE_1200.jpg,"[['Strain Relief Grips'], []]",/hubbell/en/p/164835?queryID=ee077bf1fa8146601c8641dfcbade3c8&indexName=Products,"Kellems Wire Management, Deluxe Cord Grips, Straight Male,.875-1.000"", PG29 with Mesh",[]
HBLOR306BK,HBLOR306BK,"MULTI-CONNECT System, Face Plate, Snap- In, NORDX DVO2, Black",https://hubbellcdn.com/prodimage1200/WBP_HBLOR306BK_PRODIMAGE_1200.jpg,"[[], []]",/hubbell/en/p/2184689?queryID=85c8fdf43b5116900915729857f44266&indexName=Products,"MULTI-CONNECT Face Plate, Snap-In, NORDX DVO2",['DISCONTINUED']
SHC1005,SHC1005,"Kellems Wire Management, Cord Connectors, Straight Male, .31-.38"", 1/4"", Aluminum",https://hubbellcdn.com/prodimage1200/WBP_SHC1005_PRODIMAGE_1200.jpg,"[['Cord Connectors'], []]",/hubbell/en/p/173302?queryID=db5e4e413b013a1e8baf420a0bc20694&indexName=Products,"Kellems Wire Management, Cord Connectors, Straight Male, .31-.38"", 1/4"", Aluminum",[]
VHC1041,VHC1041,"Kellems Wire Management, Cord Connectors, 45 Degree Male, .63-.75"", 1"", Aluminum",https://hubbellcdn.com/prodimage1200/WBP_VHC1041_PRODIMAGE_1200.jpg,"[['Cord Connectors'], []]",/hubbell/en/p/179341?queryID=b98d89232240efa9f789fa30b73b86b5&indexName=Products,"Kellems Wire Management, Cord Connectors, 45 Degree Male, .63-.75"", 1"", Aluminum",[]
RCW1LA,RCW1LA,"Wallplates and Boxes, Non-Metallic, 1- Gang, 1) Decorator Opening, Snap-On, Light Almond",https://hubbellcdn.com/prodimage1200/WBP_RCW1LA_PRODIMAGE_1200.jpg,"[['Nonmetallic Wallplates', ''], ['Nylon Wall Plates']]",/hubbell/en/p/2182567?queryID=fe981eef4a6de13d6bc239d76ec62ec3&indexName=Products,Snap-On Non-Metallic 1-Gang Decorator Wallplate,['DISCONTINUED']
RRD15K,RRD15K,Title not found,https://hubbellcdn.com/prodimage1200/WBP_RRD15K_PRODIMAGE_1200.jpg,"[['Receptacles'], []]",url not found,"TradeSelect, Straight Blade, Decorator Duplex Receptacle, Less Ears, 15A 125V, 2-Pole 3-Wire Grounding, 5-15R, Brown",['DISCONTINUED']
SS320,SS320,Title not found,https://hubbellcdn.com/prodimage1200/WBP_SS320_PRODIMAGE_1200.jpg,"[['Metallic Wallplates'], ['Metallic Wallplates']]",url not found,"Wallplates and Boxes, Metallic Plates, 3- Gang, 1) 1.60"" Opening 1) Blank1) 1.60"" Opening, Standard Size, Stainless Steel",[]
HJ1057BPK25,HJ1057BPK25,"Kellems Wire Management, Cord Connectors, Junior, .19""-.25"", 1/2"" NPT, Black",https://hubbellcdn.com/prodimage1200/WBP_HJ1058BPK25_PRODIMAGE_1200.jpg,"[['Cord Connectors'], []]",/hubbell/en/p/168671?queryID=d359a772c8ae8bc5a5a7eaed9d84af7f&indexName=Products,"Kellems Wire Management, Cord Connectors, Junior, .19""-.25"", 1/2"" NPT, Black",[]
SECM16B,SECM16B,"Kellems Wire Management, Cord Connectors, European Style, .11-.31"", 16MM, Black",https://hubbellcdn.com/prodimage1200/WBP_SECM16B_PRODIMAGE_1200.jpg,"[['Cord Connectors'], []]",/hubbell/en/p/171634?queryID=bb5f3ffafa648788a44d31be9c0f9821&indexName=Products,"Kellems Wire Management, Cord Connectors, European Style, .11-.31"", 16MM, Black",[]
SHC1004,SHC1004,"Kellems Wire Management, Cord Connectors, Straight Male, .25-.31"", 1/4"", Aluminum",https://hubbellcdn.com/prodimage1200/WBP_SHC1004_PRODIMAGE_1200.jpg,"[['Cord Connectors'], []]",/hubbell/en/p/173299?queryID=56d2b11230f3247002a48456a7af375b&indexName=Products,"Kellems Wire Management, Cord Connectors, Straight Male, .25-.31"", 1/4"", Aluminum",[]
HBLDE301BK,HBLDE301BK,"MULTI-CONNECT System, Face Plate, Snap- In, GFCI, Black",https://hubbellcdn.com/prodimage1200/WBP_HBLDE301BK_PRODIMAGE_1200.jpg,"[[], []]",/hubbell/en/p/2184644?queryID=c0b2b565688d42275753628c6823416b&indexName=Products,"MULTI-CONNECT Face Plate, Snap-In, GFCI",['DISCONTINUED']
NP264OW,NP264OW,"Wallplates, Nylon, 4-Gang, 4) Decorator, Office White",https://hubbellcdn.com/prodimage1200/WBP_NP264OW_PRODIMAGE_1200.jpg,"[['Nonmetallic Wallplates', ''], ['Nylon Wall Plates']]",/hubbell/en/p/2127818?queryID=9bcc21e62034d90f4d21f873ad436cd6&indexName=Products,"Wallplates, Nylon, 4-Gang, 4) Decorator, Office White",['DISCONTINUED']
SS6C,SS6C,Title not found,https://hubbellcdn.com/prodimage1200/WBP_SS6C_PRODIMAGE_1200.jpg,"[['Metallic Wallplates'], ['Metallic Wallplates']]",url not found,"Wallplates and Boxes, Metallic Plates, 5- Gang, 6) Toggle Openings, Standard Size, Stainless Steel, Engraved ""347V AC""",[]
HBLLT309SWA,HBLLT309SWA,"MULTI-CONNECT System, Face Plate, Screw Mount, LUCENT, White",https://hubbellcdn.com/prodimage1200/WBP_HBLLT309SWA_PRODIMAGE_1200.jpg,"[[], []]",/hubbell/en/p/2184675?queryID=07db694ded1b66b21521cb8591ac9f0f&indexName=Products,"MULTI-CONNECT Face Plate, Screw Mount, LUCENT",['DISCONTINUED']
SECM32G,SECM32G,"Kellems Wire Management, Cord Connectors, European Style, .59-1.0"", 32MM, Gray",https://hubbellcdn.com/prodimage1200/WBP_SECM32G_PRODIMAGE_1200.jpg,"[['Cord Connectors'], []]",/hubbell/en/p/171641?queryID=98724bd07383db6244659c8f094b113c&indexName=Products,"Kellems Wire Management, Cord Connectors, European Style, .59-1.0"", 32MM, Gray",[]
HBL363CRR,HBL363CRR,Title not found,https://hubbellcdn.com/prodimage1200/WBP_HBL363CRR_PRODIMAGE_1200.jpg,"[['International Rated Devices'], ['International Rated Devices']]",url not found,"Marine Products, Pin and Sleeve, Receptacle, Corrosion Resistant, 63A 230V, 2-Pole 3-Wire Grounding",[]
KPORTGY,KPORTGY,"Data and Telephone, KP-Plate ORTRONICS Bezel, Gray",https://hubbellcdn.com/prodimage1200/WBP_KPORTGY_PRODIMAGE_1200.jpg,"[['Boxes', ' Covers & Plates'], []]",/hubbell/en/p/2185023?queryID=11997c5de4631182aba23383822ba8de&indexName=Products,"Data and Telephone, KP-Plate ORTRONICS Bezel",[]
RR15ELATR,RR15ELATR,Title not found,https://hubbellcdn.com/prodimage1200/WBP_RR15ELATR_PRODIMAGE_1200.jpg,"[['Receptacles'], []]",url not found,"TradeSelect, Straight Blade, Duplex Receptacle, Tamper Resistant, Push Terminals, 15A 125V, 2-Pole 3-Wire Grounding, 5-15R, Light Almond",['DISCONTINUED']
H4001,H4001,Title not found,https://hubbellcdn.com/prodimage1200/WBP_H0751_PRODIMAGE_1200.jpg,"[['Liquidtight Fittings'], ['Exothermic', '']]",url not found,"Kellems Wire Management, Liquidtight System, Straight Male Liquid Tight Connector, 4"", Steel, Insulated",[]
HBLAM303SWA,HBLAM303SWA,"MULTI-CONNECT System, Face Plate, Screw Mount, AMP-ACO, White",https://hubbellcdn.com/prodimage1200/WBP_HBLAM303SWA_PRODIMAGE_1200.jpg,"[[], []]",/hubbell/en/p/2184619?queryID=0a20ebf9c781cf7788560a0880fd9f95&indexName=Products,"MULTI-CONNECT Face Plate, Screw Mount, AMP-ACO",['DISCONTINUED']
NHC1041CR,NHC1041CR,"Kellems Wire Management, Cord Connectors, 90 Degree Male .63-.75"", 1"", Nylon",https://hubbellcdn.com/prodimage1200/WBP_NHC1041CR_PRODIMAGE_1200.jpg,"[['Cord Connectors'], []]",/hubbell/en/p/163747?queryID=fb4a62125e320d00fc2fc36b44e35f70&indexName=Products,"Kellems Wire Management, Cord Connectors, 90 Degree Male .63-.75"", 1"", Nylon",[]
SHC1030ZP,SHC1030ZP,"Kellems Wire Management, Cord Connectors, Straight Male, .13-.19"", 3/4"", Steel",https://hubbellcdn.com/prodimage1200/WBP_SHC1030ZP_PRODIMAGE_1200.jpg,"[['Cord Connectors'], []]",/hubbell/en/p/175268?queryID=590daa5465707169b105148a8470fe06&indexName=Products,"Kellems Wire Management, Cord Connectors, Straight Male, .13-.19"", 3/4"", Steel",[]
H0389CNK,H0389CNK,"Kellems Wire Management, Liquidtight System, 90 Male Type A Connector, 3/8"", Steel",https://hubbellcdn.com/prodimage1200/WBP_H0389CNK_PRODIMAGE_1200.jpg,"[['Strain Relief Grips'], []]",/hubbell/en/p/556089?queryID=cd4da0ca2d5253c19f6b571685f30e0c&indexName=Products,"Kellems Wire Management, Liquidtight System, 90 Male Type A Connector, 3/8"", Steel",[]
HBLOR306SI,HBLOR306SI,"MULTI-CONNECT System, Face Plate, Snap- In, ORTRONICS, Ivory",https://hubbellcdn.com/prodimage1200/WBP_HBLOR306SI_PRODIMAGE_1200.jpg,"[[], []]",/hubbell/en/p/2184694?queryID=f1fb8f3b7fcb8eb358d10aa89fff48c5&indexName=Products,"MULTI-CONNECT Face Plate, Snap-In, ORTRONICS",['DISCONTINUED']
HJ1038GPK25,HJ1038GPK25,"Kellems Wire Management, Cord Connectors, Junior with Spiral, .13""-.19"", 1/2"", Gray",https://hubbellcdn.com/prodimage1200/WBP_HJ1040GPK25_PRODIMAGE_1200.jpg,"[['Cord Connectors'], []]",/hubbell/en/p/167439?queryID=fa71d0b2a0893055433579ed0474b913&indexName=Products,"Kellems Wire Management, Cord Connectors, Junior with Spiral, .13""-.19"", 1/2"", Gray",[]
HBL61CM43LED,HBL61CM43LED,Title not found,https://hubbellcdn.com/prodimage1200/WBP_HBL61CM43LED_PRODIMAGE_1200.jpg,"[['Ship To Shore Devices'], []]",url not found,"Locking Devices, Twist-Lock®, Marine Grade, Ship to Shore Cableset, 50A 125V, 2-Pole 3-Wire Grounding, Non-NEMA, Yellow, LED Indicators",[]
NSP26GY,NSP26GY,"Plate, Wall, Label-Less, 2-Gang, 6- Port, Gray",https://hubbellcdn.com/prodimage1200/WBP_NSP26GY_PRODIMAGE_1200.jpg,"[['Faceplates'], ['Wall Plates', '']]",/hubbell/en/p/2192476?queryID=f5efc823483682128202282aacf800f6&indexName=Products,"Plate, Wall, Label-Less, 2-Gang, 6- Port, Gray",[]
RRD15SWWRTR,RRD15SWWRTR,Title not found,https://hubbellcdn.com/prodimage1200/WBP_RRD15SWWRTR_PRODIMAGE_1200.jpg,"[['Receptacles'], []]",url not found,"TradeSelect, Straight Blade Devices, Residential Grade, Receptacles, Weather and Tamper Resistant Decorator Duplex, Self Grounding, 15A 125V, 2-Pole 3-Wire Grounding, 5-15R, White",[]
074PG291028,074PG291028,"Kellems Wire Management, Deluxe Cord Grips, Straight Male, 1.125-1.250"", PG29 with Mesh",https://hubbellcdn.com/prodimage1200/WBP_074M251247_PRODIMAGE_1200.jpg,"[['Strain Relief Grips'], []]",/hubbell/en/p/164836?queryID=79210c64014c15c9452dee98bca138f3&indexName=Products,"Kellems Wire Management, Deluxe Cord Grips, Straight Male,1.125-1.250"", PG29 with Mesh",[]
HBLDE301SGY,HBLDE301SGY,"Floor and Wall Boxes, MULTI-CONNECT System, Face Plate, Screw Mount, GFCI, Gray",https://hubbellcdn.com/prodimage1200/WBP_HBLDE301SGY_PRODIMAGE_1200.jpg,"[[], []]",/hubbell/en/p/2184648?queryID=2e980cea51d9a839f034d331b4f82763&indexName=Products,"MULTI-CONNECT Face Plate, Screw Mount, GFCI",['DISCONTINUED']
HJ1056BPK25,HJ1056BPK25,"Kellems Wire Management, Cord Connectors, Junior, .13""-.19"", 1/2"" NPT, Black",https://hubbellcdn.com/prodimage1200/WBP_HJ1058BPK25_PRODIMAGE_1200.jpg,"[['Cord Connectors'], []]",/hubbell/en/p/168669?queryID=a0acfa1c57006dcd06f03440298e18c9&indexName=Products,"Kellems Wire Management, Cord Connectors, Junior, .13""-.19"", 1/2"" NPT, Black",[]
RR15EQWTR,RR15EQWTR,Title not found,https://hubbellcdn.com/prodimage1200/WBP_RR15EQWTR_PRODIMAGE_1200.jpg,"[['Receptacles'], []]",url not found,"TradeSelect, Straight Blade, Duplex Receptacle, Tamper Resistant, Quick Wire Push Terminals, 15A 125V, 2- Pole 3-Wire Grounding, 5-15R, White",['DISCONTINUED']
SS703L,SS703L,Title not found,https://hubbellcdn.com/prodimage1200/WBP_SS703L_PRODIMAGE_1200.jpg,"[['Metallic Wallplates'], ['Metallic Wallplates']]",url not found,"Wallplates and Boxes, Metallic Plates, 2- Gang, 1) 2.15"" Opening, 4 Bolt Mount, 430 Stainless Steel",[]
H15091,H15091,Title not found,https://hubbellcdn.com/prodimage1200/WBP_H07591_PRODIMAGE_1200.jpg,"[['Liquidtight Fittings'], ['Insulated Wrenches', '']]",url not found,"Kellems Wire Management, Liquidtight System, 90 Degree Male Liquid Tight Connector, 1 1/2"", Steel, Insulated",[]
HBLBL300SWA,HBLBL300SWA,"Floor and Wall Boxes, MULTI-CONNECT System, Face Plate, Screw Mount, Blank, White",https://hubbellcdn.com/prodimage1200/WBP_HBLBL300SWA_PRODIMAGE_1200.jpg,"[[], []]",/hubbell/en/p/2184635?queryID=4fbe2c5008761efc289679313a843d60&indexName=Products,"MULTI-CONNECT Face Plate, Screw Mount, Blank",['DISCONTINUED']
NP18OW,NP18OW,"Wallplates, Nylon, 2-Gang, 1) Toggle, 1) Duplex, Office White",https://hubbellcdn.com/prodimage1200/WBP_NP18OW_PRODIMAGE_1200.jpg,"[['Nonmetallic Wallplates', ''], ['Nylon Wall Plates']]",/hubbell/en/p/2182036?queryID=88db10ab72dd4e34a39f66d917581946&indexName=Products,"Double Wallplate, One Toggle, One Duplex",['DISCONTINUED']
SHC1004CR,SHC1004CR,"Kellems Wire Management, Cord Connectors, Straight Male, .25-.31"", 1/4"", Nylon",https://hubbellcdn.com/prodimage1200/WBP_SHC1004CR_PRODIMAGE_1200.jpg,"[['Cord Connectors'], []]",/hubbell/en/p/173300?queryID=df4cbc63de8909b0ed72ec806e64f796&indexName=Products,"Kellems Wire Management, Cord Connectors, Straight Male, .25-.31"", 1/4"", Nylon",[]
H2004,H2004,Title not found,https://hubbellcdn.com/prodimage1200/WBP_H0754_PRODIMAGE_1200.jpg,"[['Liquidtight Fittings'], ['Cutting Tools']]",url not found,"Kellems Wire Management, Liquidtight System, 45 Degree Male Liquid Tight Connector, 2"", Steel,  Non-Insulated",[]
HBL52CM62I,HBL52CM62I,Title not found,https://hubbellcdn.com/prodimage1200/WBP_HBL52CM62I_PRODIMAGE_1200.jpg,"[['Wiring Devices'], ['Surge Protection Receptacles', '']]",url not found,"Straight Blade Devices, Receptacles, Duplex, Corrosion resistant, 2-Pole 3-Wire Grounding, 15A 125V, 5-15R, Ivory, Single Pack, Chem-Marine",[]
SHC1069,SHC1069,"Kellems Wire Management, Cord Connectors, Straight Male, 1.75-1.88"", 2"", Aluminum",https://hubbellcdn.com/prodimage1200/WBP_SHC1059_PRODIMAGE_1200.jpg,"[['Cord Connectors'], []]",/hubbell/en/p/178555?queryID=801f54add984b909711bf222c3461b8c&indexName=Products,"Kellems Wire Management, Cord Connectors, Straight Male, 1.75-1.88"", 2"", Aluminum",[]
